request_id,workflow,start_time,end_time,response_time,job_id,status,cold_start
91,ocr_workflow,1776226686.2222645,1776226690.5003986,4.278134107589722,,502,False
94,etl_workflow,1776226686.8297226,1776226693.0323381,6.20261549949646,08e3e1d6-140d-49bc-96fd-79bbbee77038,200,False
100,tg_workflow,1776226694.50706,1776226694.7519429,0.24488282203674316,05ee8a50-3d76-4707-9056-958033cc4ff7,200,False
102,qr_workflow,1776226694.81856,1776226694.8452086,0.026648759841918945,27030032-d6bb-47f2-82db-de77c556abbf,200,False
103,fd_workflow,1776226696.004063,1776226696.3480766,0.34401369094848633,00b35f14-5b78-4530-87f6-05faab746453,200,False
104,sec_workflow,1776226697.9367273,1776226698.183476,0.246748685836792,f247cb28-aecb-4c2a-863d-18075fee2d6f,200,False
101,ocr_workflow,1776226694.7496245,1776226698.721175,3.971550464630127,,502,False
107,sec_workflow,1776226698.68574,1776226698.9643686,0.2786285877227783,732cff13-0694-4a1f-a50c-5df5259ec651,200,False
99,etl_workflow,1776226693.9491017,1776226699.1414685,5.1923668384552,db78aa51-c6b0-463d-843d-80351af21755,200,False
105,iot_workflow,1776226698.0134938,1776226700.208826,2.1953322887420654,28e42dca-6a5f-4194-9b71-1b44ad9a94fe,200,False
109,iot_workflow,1776226700.4214432,1776226701.5953422,1.1738989353179932,90aaff52-e28c-4507-8086-1937a750cfd4,200,False
106,ecom_workflow,1776226698.5023258,1776226702.4495115,3.947185754776001,50824bbb-c6fc-4b41-93c3-2eb6546e91d2,200,False
108,etl_workflow,1776226699.0313137,1776226703.6082542,4.576940536499023,75bbc3e7-41c3-40ec-9d64-ffd182b09a54,200,False
111,fd_workflow,1776226704.3740337,1776226704.700185,0.32615137100219727,6f625459-d93b-44a6-b4d9-1ba5c7cb5d66,200,False
110,ecom_workflow,1776226702.0098739,1776226704.7464185,2.736544609069824,1bdf8228-7b8d-466b-be42-0612f33484b5,200,False
113,mc_workflow,1776226711.5531564,1776226711.741454,0.18829751014709473,ace9d6cc-2fca-4bf1-94da-3eef53a21c26,200,False
114,img_workflow,1776226712.425582,1776226712.627414,0.20183205604553223,643c974e-54e7-4f54-b365-593e5fc2f371,200,True
115,fd_workflow,1776226712.4409888,1776226712.8370128,0.3960239887237549,d3aef548-4fc3-4b9a-bfc2-29dcbd71aecb,200,False
112,ecom_workflow,1776226710.7945356,1776226713.1142814,2.3197457790374756,59827ea7-3803-4adf-affd-5c9c3a356a91,200,False
117,iot_workflow,1776226715.2089262,1776226715.2660446,0.05711841583251953,a87baf2c-2620-4f22-a4b5-29391a794de5,200,False
118,fd_workflow,1776226716.2631977,1776226716.7016048,0.43840718269348145,c34892ec-761b-4f0c-bcf4-aefacbf47dc4,200,False
116,ecom_workflow,1776226714.6758947,1776226716.970565,2.294670343399048,f9ce1355-31d2-4f47-b769-3896ed5a07b1,200,False
119,qr_workflow,1776226719.2341354,1776226719.2490687,0.014933347702026367,e4ff0195-25d0-4674-bb44-384eb9a8a51e,200,False
120,sec_workflow,1776226719.483755,1776226719.6508582,0.16710305213928223,cc5addeb-1886-4181-a916-555d2ebf7195,200,False
121,tg_workflow,1776226720.7690287,1776226720.935789,0.16676044464111328,897998f5-30b2-4cdf-a41f-c869e7b3b7e1,200,False
122,ecom_workflow,1776226721.9294841,1776226724.2591093,2.329625129699707,f33f26be-b453-4371-a7d4-cfd0f3179a64,200,False
124,tg_workflow,1776226724.7643287,1776226724.790182,0.025853395462036133,9bda3ac6-fbff-4749-b83e-df8874a98530,200,False
127,fd_workflow,1776226726.215536,1776226726.678053,0.46251678466796875,a7c20fcc-222d-4c71-a732-6a6af18a83e7,200,False
128,img_workflow,1776226727.354499,1776226727.5747461,0.2202470302581787,d7e44277-de5d-4fb9-b622-0bb513e7c70b,200,False
123,log_workflow,1776226724.7055912,1776226727.825304,3.1197128295898438,8b263772-c683-41e5-b8be-57ce95a036c3,200,True
126,etl_workflow,1776226726.0180044,1776226727.9639812,1.945976734161377,7b5de16a-2ddb-4c6b-ba3c-cd90a50f874a,200,False
132,fd_workflow,1776226730.2058184,1776226730.5727792,0.3669607639312744,c892196a-95d4-4261-a96f-b49916216b8b,200,False
131,etl_workflow,1776226728.5955572,1776226731.5029905,2.907433271408081,a94eb6f0-147c-4b4a-a4d4-1b3038cc23de,200,False
129,ocr_workflow,1776226727.503643,1776226731.524908,4.021265029907227,,502,True
125,log_workflow,1776226725.263726,1776226732.8777697,7.614043712615967,02dbe226-187f-4506-a257-b18fba9853e1,200,False
133,fd_workflow,1776226732.9726448,1776226733.4451234,0.47247862815856934,7abf7851-46f6-408d-886f-8b35d0c28c04,200,False
134,sec_workflow,1776226733.2773747,1776226733.488333,0.21095824241638184,7c4846e4-4c37-40b3-bd58-a8bcd68ea343,200,False
135,mc_workflow,1776226734.0158336,1776226734.2437887,0.22795510292053223,d2e30ed7-039c-40f3-ae05-41ad0682d77e,200,False
136,fd_workflow,1776226734.1708856,1776226734.5840569,0.41317129135131836,1759d723-d61f-4e9a-8b7f-8c2afe81b4a3,200,False
130,etl_workflow,1776226728.523886,1776226734.7086616,6.1847755908966064,e98e1cc6-708c-485a-8079-cc9e642fa3b5,200,False
138,ocr_workflow,1776226736.0259042,1776226736.6736832,0.6477789878845215,,502,False
143,ocr_workflow,1776226737.2590666,1776226737.2701647,0.011098146438598633,,502,False
139,fd_workflow,1776226736.8917542,1776226737.410906,0.5191519260406494,e656f197-ee16-492e-94ed-f5c75b1cf46e,200,False
141,img_workflow,1776226737.0395217,1776226737.425225,0.38570332527160645,58fb635f-3f0d-489a-ad33-5f8e789c754f,200,False
140,mc_workflow,1776226736.9240441,1776226737.4537568,0.5297126770019531,9448dd1c-6892-4767-a677-b6789c65bf35,200,False
144,mc_workflow,1776226737.2750664,1776226737.6644473,0.38938093185424805,133e5527-4eb4-4b68-9703-af11690a5adc,200,False
137,log_workflow,1776226735.6102774,1776226737.6972878,2.087010383605957,fc7acfcd-c312-48dc-b895-760145575868,200,False
146,sec_workflow,1776226738.533674,1776226738.8181388,0.28446483612060547,75dbdfac-799a-42fb-9b01-f0cfcf5d9d5c,200,False
147,fd_workflow,1776226739.0100508,1776226739.554197,0.5441462993621826,a90eeb33-7c47-4371-ae76-ae9139afef2d,200,False
150,fd_workflow,1776226739.8576798,1776226740.1845667,0.3268868923187256,7a519e5a-63ca-45cb-92eb-0d9a08a7b4de,200,False
152,img_workflow,1776226740.334865,1776226740.4585273,0.12366223335266113,fb5bdab3-6f05-4574-9c83-a386fced304d,200,False
149,iot_workflow,1776226739.8392496,1776226741.0127363,1.1734867095947266,b3877427-13b8-4e48-be8a-c423dfd57a69,200,False
154,img_workflow,1776226741.118897,1776226741.2971687,0.17827177047729492,6542dd8d-e6e7-43b4-9cdc-f807ec466fdf,200,False
155,etl_workflow,1776226741.456827,1776226741.6490393,0.19221234321594238,c03ff82e-982d-4d76-9152-2bc267c56293,200,False
145,log_workflow,1776226737.7940216,1776226741.8867025,4.092680931091309,2376aa45-dbb6-4934-9806-403726009398,200,False
158,mc_workflow,1776226742.1562247,1776226742.3080873,0.15186262130737305,dbde9ce5-5a48-46eb-b1a7-df534d08d213,200,False
159,iot_workflow,1776226742.2909033,1776226742.6597512,0.3688478469848633,5472d252-9fbf-4c74-ae8c-9cb3d43d9dff,200,False
142,log_workflow,1776226737.1429808,1776226742.679953,5.536972284317017,2f4a8011-18c6-4298-b832-df83b2ff7655,200,False
163,qr_workflow,1776226742.9575074,1776226742.9755177,0.018010377883911133,ab0d5e6a-8a4b-4be0-bbb8-38fec787cefd,200,False
162,img_workflow,1776226742.831337,1776226742.9797685,0.14843153953552246,f5923931-dc84-4242-89cc-41db7a3107e0,200,False
164,tg_workflow,1776226743.1139305,1776226743.1303158,0.016385316848754883,c3e7a171-7f9e-4251-8ded-f14f9c37dab2,200,False
165,fd_workflow,1776226743.1363955,1776226743.5138893,0.37749385833740234,3499421b-bab7-45b8-aadf-4d12da1f4df9,200,False
151,ocr_workflow,1776226739.9848096,1776226743.6529496,3.668139934539795,,502,False
157,ocr_workflow,1776226741.8637028,1776226743.6538894,1.7901866436004639,,502,False
161,ocr_workflow,1776226742.8216264,1776226743.6550508,0.8334243297576904,,502,False
166,qr_workflow,1776226743.8607473,1776226743.8856857,0.024938344955444336,2798f5b3-f0f3-4965-b4f0-52f2b76ef671,200,False
167,img_workflow,1776226743.8769789,1776226744.0431786,0.1661996841430664,5e35551a-9220-426d-8739-480d8fd7e129,200,False
160,ecom_workflow,1776226742.7423296,1776226745.0783916,2.336061954498291,97181eca-232d-4970-9d07-5a7a91ead567,200,False
148,log_workflow,1776226739.1096728,1776226745.2823694,6.172696590423584,fc8fb91b-004d-4e5a-b49a-58aa9de65249,200,False
153,log_workflow,1776226740.6623063,1776226745.4399137,4.777607440948486,766482ac-e06a-4a60-b0da-5e30f925944f,200,False
156,etl_workflow,1776226741.547358,1776226745.8449705,4.297612428665161,d2f77109-0645-41e6-ae6b-251557aa2af6,200,False
170,qr_workflow,1776226746.1328573,1776226746.1693845,0.036527156829833984,3cc84212-8228-4c61-bb38-2448e9e120e4,200,False
168,ecom_workflow,1776226744.5051093,1776226746.7899673,2.284857988357544,fd448cb5-340c-4bfa-bd74-73f8461cf252,200,False
172,tg_workflow,1776226746.9779654,1776226747.1470642,0.1690988540649414,84fa9b7b-ef81-4add-82a8-50fafcb2a6c9,200,False
173,iot_workflow,1776226746.9903452,1776226747.261492,0.2711467742919922,72d2461a-b68d-4fa4-ae94-6148491d7777,200,False
169,ecom_workflow,1776226745.9729016,1776226748.3458405,2.372938871383667,7fec3373-2fa5-47a3-b485-24bac7163ba5,200,False
175,tg_workflow,1776226752.6578884,1776226752.6655736,0.007685184478759766,88eac2e5-9318-46a3-8451-7003c313fa50,200,False
177,fd_workflow,1776226754.1046402,1776226754.4646592,0.3600189685821533,8f01d926-e41c-45d3-9778-5932b36449d8,200,False
178,sec_workflow,1776226754.4996364,1776226754.737561,0.23792457580566406,31df6859-013a-4167-a432-9f16fdd4fb78,200,False
